DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2018-Q1,-11.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2018-Q2,116.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2018-Q3,37.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2018-Q4,15.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2019-Q1,95.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2019-Q2,10.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2019-Q3,1.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2019-Q4,5.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2020-Q1,-13.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2020-Q2,-22.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2020-Q3,0.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2020-Q4,3.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2021-Q1,188.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2021-Q2,-14.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2021-Q3,14.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,RO,2021-Q4,-47.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2018-Q1,27.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2018-Q2,1.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2018-Q3,-10.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2018-Q4,-19.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2019-Q1,-11.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2019-Q2,14.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2019-Q3,42.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2019-Q4,60.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2020-Q1,-14.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2020-Q2,-35.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2020-Q3,-32.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2020-Q4,-13.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2021-Q1,-19.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2021-Q2,7.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2021-Q3,-7.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SI,2021-Q4,-30.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2018-Q1,378.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2018-Q2,42.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2018-Q3,106.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2018-Q4,132.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2019-Q1,18.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2019-Q2,0.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2019-Q3,9.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2019-Q4,16.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2020-Q1,13.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2020-Q2,-5.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2020-Q3,-38.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2020-Q4,-26.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2021-Q1,-43.1,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2021-Q2,-5.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2021-Q3,40.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,NSA,PCH_SM,SK,2021-Q4,-1.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2018-Q1,98.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2018-Q2,84.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2018-Q3,102.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2018-Q4,102.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2019-Q1,106.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2019-Q2,131.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2019-Q3,111.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2019-Q4,107.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2020-Q1,112.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2020-Q2,56.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2020-Q3,75.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2020-Q4,72.4,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2021-Q1,69.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2021-Q2,76.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2021-Q3,69.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BE,2021-Q4,82.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2018-Q1,55.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2018-Q2,61.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2018-Q3,52.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2018-Q4,51.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2019-Q1,59.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2019-Q2,63.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2019-Q3,55.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2019-Q4,50.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2020-Q1,38.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2020-Q2,38.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2020-Q3,44.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2020-Q4,40.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2021-Q1,47.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2021-Q2,40.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2021-Q3,46.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,BG,2021-Q4,45.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2018-Q1,57.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2018-Q2,142.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2018-Q3,57.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2018-Q4,85.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2019-Q1,57.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2019-Q2,57.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2019-Q3,114.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2019-Q4,85.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2020-Q1,57.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2020-Q2,0.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2020-Q3,171.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2020-Q4,57.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2021-Q1,714.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2021-Q2,85.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2021-Q3,28.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,CY,2021-Q4,28.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2018-Q1,79.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2018-Q2,81.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2018-Q3,79.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2018-Q4,77.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2019-Q1,78.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2019-Q2,77.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2019-Q3,78.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2019-Q4,76.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2020-Q1,77.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2020-Q2,72.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2020-Q3,67.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2020-Q4,62.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2021-Q1,62.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2021-Q2,60.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2021-Q3,57.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DE,2021-Q4,58.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2018-Q1,154.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2018-Q2,248.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2018-Q3,223.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2018-Q4,254.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2019-Q1,352.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2019-Q2,262.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2019-Q3,258.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2019-Q4,255.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2020-Q1,174.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2020-Q2,198.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2020-Q3,209.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2020-Q4,149.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2021-Q1,555.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2021-Q2,269.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2021-Q3,212.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,DK,2021-Q4,317.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2018-Q1,86.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2018-Q2,86.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2018-Q3,86.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2018-Q4,87.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2019-Q1,86.6,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2019-Q2,84.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2019-Q3,89.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2019-Q4,88.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2020-Q1,77.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2020-Q2,53.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2020-Q3,72.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2020-Q4,76.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2021-Q1,81.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2021-Q2,81.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2021-Q3,78.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EA19,2021-Q4,75.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2018-Q1,135.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2018-Q2,35.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2018-Q3,64.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2018-Q4,54.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2019-Q1,62.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2019-Q2,80.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2019-Q3,96.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2019-Q4,82.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2020-Q1,52.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2020-Q2,124.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2020-Q3,96.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2020-Q4,91.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2021-Q1,52.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2021-Q2,71.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2021-Q3,48.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EE,2021-Q4,36.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2018-Q1,81.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2018-Q2,90.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2018-Q3,69.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2018-Q4,92.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2019-Q1,83.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2019-Q2,85.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2019-Q3,106.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2019-Q4,105.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2020-Q1,74.1,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2020-Q2,53.8,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2020-Q3,117.7,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2020-Q4,116.6,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2021-Q1,170.5,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2021-Q2,169.9,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2021-Q3,165.8,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,ES,2021-Q4,136.8,ps
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2018-Q1,85.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2018-Q2,88.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2018-Q3,85.8,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2018-Q4,87.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2019-Q1,86.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2019-Q2,85.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2019-Q3,88.3,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2019-Q4,90.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2020-Q1,77.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2020-Q2,58.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2020-Q3,72.2,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2020-Q4,74.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2021-Q1,86.9,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2021-Q2,78.7,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2021-Q3,78.0,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,EU27_2020,2021-Q4,75.5,
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2018-Q1,84.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2018-Q2,86.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2018-Q3,101.4,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2018-Q4,91.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2019-Q1,89.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2019-Q2,88.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2019-Q3,85.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2019-Q4,83.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2020-Q1,64.5,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2020-Q2,43.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2020-Q3,62.9,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2020-Q4,60.0,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2021-Q1,56.2,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2021-Q2,56.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2021-Q3,49.3,s
ESTAT:STS_RB_Q(1.0),20/04/22 11:00:00,Q,BKRT,K-N,SCA,I15,FR,2021-Q4,59.2,s
